Data,Ano,Mes,Dia,Mes_Nome,Mes_Nome_Completo,Ano_Mes,Ano_Mes_Label,Dia_Semana,Dia_Semana_Abrev,Dia_Semana_Num,Semana_ISO,Semana_Inicio,Semana_Label,Loja,Canal,Valor
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,LAPA,CASA,18748.62
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,LAPA,DELIVERY,1991.2
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,CASA,20379.95
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,DELIVERY,1347.9
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,CASA,16259.05
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,DELIVERY,1465.0
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,SANTANA,CASA,31926.32
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,SANTANA,DELIVERY,1692.9
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,CASA,138536.65
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,DELIVERY,680.3
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,CASA,23790.66
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,DELIVERY,1580.42
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,CASA,14261.91
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,DELIVERY,1191.49
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,CASA,21660.58
2025-08-22,2025,8,22,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,DELIVERY,1692.2
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,CARINAS,CASA,181587.59
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,CARINAS,DELIVERY,1618.28
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,CHÁCARA,CASA,19643.87
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,CHÁCARA,DELIVERY,2960.29
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,LAPA,CASA,55484.15
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,LAPA,DELIVERY,4896.48
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,CASA,34462.19
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,DELIVERY,3414.98
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,CASA,49573.1
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,DELIVERY,4968.06
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,SANTANA,CASA,158330.1
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,SANTANA,DELIVERY,4987.03
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,CASA,148862.11
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,DELIVERY,1348.49
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,CASA,182241.89
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,DELIVERY,2669.82
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,CASA,39321.39
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,DELIVERY,1973.88
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,CASA,49183.95
2025-08-23,2025,8,23,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,DELIVERY,3963.78
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,CARINAS,CASA,49933.36
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,CARINAS,DELIVERY,4527.1
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,CHÁCARA,CASA,12269.04
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,CHÁCARA,DELIVERY,2435.29
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,LAPA,CASA,32677.65
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,LAPA,DELIVERY,2634.3
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,CASA,15769.5
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,PAVÃO,DELIVERY,1844.15
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,CASA,31622.71
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,PERDIZES,DELIVERY,4160.68
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,SANTANA,CASA,53112.82
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,SANTANA,DELIVERY,3392.68
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,CASA,28132.82
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,SANTO ANDRÉ,DELIVERY,1522.28
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,CASA,43608.01
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,TATUAPÉ,DELIVERY,2972.15
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,CASA,11324.78
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,VILA MADALENA,DELIVERY,2802.07
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,CASA,37655.58
2025-08-24,2025,8,24,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,34,2025-08-18,18/08 - 24/08/2025,VILA MARIANA,DELIVERY,4631.9
2025-08-25,2025,8,25,Ago,Agosto,2025-08,Ago/2025,Segunda,Seg,1,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,21315.25
2025-08-25,2025,8,25,Ago,Agosto,2025-08,Ago/2025,Segunda,Seg,1,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,36013.65
2025-08-25,2025,8,25,Ago,Agosto,2025-08,Ago/2025,Segunda,Seg,1,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,1339.99
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,18593.82
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,994.79
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,4371.7
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,1197.1
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,LAPA,CASA,16232.69
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,LAPA,DELIVERY,1491.99
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,CASA,1456.61
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,DELIVERY,1178.62
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,CASA,2366.42
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,DELIVERY,838.29
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,17643.56
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,969.0
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,CASA,38387.67
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,DELIVERY,852.69
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,CASA,7224.46
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,DELIVERY,1639.38
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,CASA,7288.84
2025-08-26,2025,8,26,Ago,Agosto,2025-08,Ago/2025,Terça,Ter,2,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,DELIVERY,2047.78
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,29089.85
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,1288.0
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,908.78
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,1761.58
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,LAPA,CASA,2320.3
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,CASA,10490.82
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,DELIVERY,1307.32
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,CASA,11584.4
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,DELIVERY,1358.0
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,111602.75
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,1524.1
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,CASA,9300.54
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,DELIVERY,47.7
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,CASA,5126.86
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,DELIVERY,1478.07
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,CASA,10600.9
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,DELIVERY,2283.39
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,CASA,12130.38
2025-08-27,2025,8,27,Ago,Agosto,2025-08,Ago/2025,Quarta,Qua,3,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,DELIVERY,1411.0
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,55629.34
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,1448.3
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,28739.4
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,929.29
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,LAPA,CASA,5374.55
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,LAPA,DELIVERY,2112.38
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,CASA,14674.44
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,DELIVERY,1359.95
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,CASA,10243.99
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,DELIVERY,1696.09
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,60481.0
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,1196.57
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,CASA,15151.86
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,DELIVERY,582.2
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,CASA,9950.08
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,DELIVERY,786.73
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,CASA,55478.27
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,DELIVERY,1345.2
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,CASA,36725.34
2025-08-28,2025,8,28,Ago,Agosto,2025-08,Ago/2025,Quinta,Qui,4,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,DELIVERY,2340.39
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,14639.95
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,1483.88
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,13065.35
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,1399.6
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,LAPA,CASA,17669.89
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,LAPA,DELIVERY,2020.59
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,CASA,19570.94
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,DELIVERY,589.98
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,CASA,19459.02
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,DELIVERY,1700.1
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,18098.89
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,1511.69
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,CASA,40330.42
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,DELIVERY,724.59
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,CASA,31041.13
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,DELIVERY,2587.24
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,CASA,14092.42
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,DELIVERY,799.9
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,CASA,14668.97
2025-08-29,2025,8,29,Ago,Agosto,2025-08,Ago/2025,Sexta,Sex,5,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,DELIVERY,2279.1
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,154881.78
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,4292.2
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,52730.56
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,3458.5
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,LAPA,CASA,47848.13
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,LAPA,DELIVERY,6158.88
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,CASA,27845.41
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,PAVÃO,DELIVERY,1064.18
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,CASA,49608.58
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,PERDIZES,DELIVERY,3208.4
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,SANTANA,CASA,121335.34
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,SANTANA,DELIVERY,3367.8
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,CASA,144715.16
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,SANTO ANDRÉ,DELIVERY,1138.9
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,CASA,173238.76
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,TATUAPÉ,DELIVERY,3716.54
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,CASA,32950.27
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,VILA MADALENA,DELIVERY,2756.49
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,CASA,50779.83
2025-08-30,2025,8,30,Ago,Agosto,2025-08,Ago/2025,Sábado,Sáb,6,35,2025-08-25,25/08 - 31/08/2025,VILA MARIANA,DELIVERY,4413.6
2025-08-31,2025,8,31,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,35,2025-08-25,25/08 - 31/08/2025,CARINAS,CASA,83058.49
2025-08-31,2025,8,31,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,35,2025-08-25,25/08 - 31/08/2025,CARINAS,DELIVERY,3817.28
2025-08-31,2025,8,31,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,CASA,13074.53
2025-08-31,2025,8,31,Ago,Agosto,2025-08,Ago/2025,Domingo,Dom,7,35,2025-08-25,25/08 - 31/08/2025,CHÁCARA,DELIVERY,3446.2
